ANALS_YM,CMPNM_NM,SIGNGU_NM,ADSTRD_NM,AREA_NM,MLSFC_NM,SCLAS_NM,JJINHBT_SALES_PRICE_RATE,JJINHBT_SALES_CO_RATE,OTSD_SALES_PRICE_RATE,OTSD_SALES_CO_RATE,ALL_SALES_PRICE_RATE,ALL_SALES_CO_RATE,VARTION_RT,RANK_CO,GID_ID
202209,가보정원,서귀포시,대륜동,서귀포시내,한식,가정식,0.45,0.92,0.03,0.24,0.06,0.51,-0.16,7799,다나08a74a
202209,미르반점,서귀포시,대륜동,서귀포시내,아시아음식,중식,0.29,0.53,0.03,0.24,0.05,0.38,-0.17,7978,다나10a72b
202209,법환어촌계해녀식당,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0,0,0.24,0.24,0.23,0.21,-0.1,5836,다나08a72a
202209,삼강식당,서귀포시,대륜동,서귀포시내,한식,가정식,1.03,0.39,0.1,0.23,0.18,0.33,-0.11,6375,다나07b74b
202209,최고집,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0.61,0.28,0.1,0.23,0.14,0.29,-0.16,7628,다나07b73b
202209,좀녀숨비소리,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0.08,0.05,0.06,0.23,0.06,0.22,-0.06,4161,다나08a71b
202209,만계치킨,서귀포시,대륜동,서귀포시내,패스트푸드,치킨,0,0,0.03,0.23,0.03,0.2,-0.1,5950,다나08b74a
202209,시간당 킬로미터,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0.34,1.2,0.01,0.22,0.04,0.58,-0.3,9940,다나07b74a
202209,월드컵흑돼지,서귀포시,대륜동,서귀포시내,한식,돼지고기,0.3,0.17,0.21,0.22,0.22,0.24,-0.1,5781,다나07a72b
202209,자연샤브신서귀포,서귀포시,대륜동,서귀포시내,한식,샤브샤브,2.34,1.45,0.07,0.21,0.25,0.65,-0.32,10195,다나08b73b
202209,도미노피자 제주서귀포점,서귀포시,대륜동,서귀포시내,패스트푸드,피자,1.86,1.93,0.05,0.21,0.2,0.8,-0.51,11362,다나07b74b
202209,구럼비나무,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,1.47,1.2,0.05,0.21,0.17,0.57,-0.31,10046,다나08a72a
202209,군족,서귀포시,대륜동,서귀포시내,한식,가정식,1.04,0.87,0.06,0.21,0.14,0.46,-0.23,9138,다나08a73b
202209,자연수산,서귀포시,대륜동,서귀포시내,아시아음식,회,0.69,0.25,0.1,0.21,0.15,0.26,-0.15,7515,다나07b73b
202209,하찌,서귀포시,대륜동,서귀포시내,아시아음식,일식,0.48,0.05,0.42,0.21,0.43,0.2,-0.13,6864,다나10a73a
202209,법환포구횟국,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0.18,0.17,0.08,0.21,0.09,0.24,-0.03,2462,다나08a72a
202209,포에스트,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0,0,0.01,0.21,0.01,0.18,-0.18,8106,다나08a72b
202209,수옹기순대국밥,서귀포시,대륜동,서귀포시내,한식,국밥,0.45,0.61,0.02,0.19,0.06,0.36,-0.22,8870,다나09a74a
202209,더달달아이스크림할인점,서귀포시,대륜동,서귀포시내,간식,아이스크림/빙수,0.42,2.04,0.01,0.19,0.04,0.82,-0.51,11363,다나07b74a
202209,헬로우보일링크랩,서귀포시,대륜동,서귀포시내,한식,가정식,0.1,0.05,0.12,0.19,0.12,0.18,0.03,278,다나07b74b
202209,법환나들목,서귀포시,대륜동,서귀포시내,한식,가정식,0.05,0.08,0.03,0.19,0.03,0.19,-0.1,5951,다나08a72a
202209,청춘괴기생고기전문점,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0.96,0.36,0.09,0.18,0.16,0.27,-0.09,5748,다나07b74a
202209,미쎄스올리브,서귀포시,대륜동,서귀포시내,양식,양식,0.75,0.42,0.07,0.18,0.13,0.29,-0.15,7371,다나07b73a
202209,법환성,서귀포시,대륜동,서귀포시내,아시아음식,중식,0.59,0.81,0.03,0.18,0.08,0.42,-0.22,8871,다나08a72a
202209,큰어멍식당,서귀포시,대륜동,서귀포시내,한식,가정식,0.48,0.11,0.03,0.18,0.07,0.19,-0.12,6526,다나08b72b
202209,솔루나카페&펍,서귀포시,대륜동,서귀포시내,음료,커피,0.12,0.17,0.02,0.18,0.03,0.21,0.13,64,다나07b71b
202209,산석쇠불고기,서귀포시,대륜동,서귀포시내,한식,가정식,0.59,0.7,0.03,0.17,0.08,0.37,-0.23,9058,다나07b73b
202209,크라상점,서귀포시,대륜동,서귀포시내,간식,베이커리,0.51,0.92,0.01,0.17,0.05,0.44,-0.28,9768,다나07b73b
202209,코미세,서귀포시,대륜동,서귀포시내,아시아음식,일식,0.31,0.17,0.04,0.17,0.06,0.2,-0.11,6376,다나08b73b
202209,놀멍걸으멍쉬멍,서귀포시,대륜동,서귀포시내,한식,가정식,0,0,0.07,0.17,0.06,0.15,-0.11,6161,다나08a72a
202209,찬밀면,서귀포시,대륜동,서귀포시내,한식,면류,1.33,2.15,0.02,0.16,0.13,0.83,-0.08,4981,다나08a74b
202209,오늘은춘봉이네,서귀포시,대륜동,서귀포시내,한식,가정식,1.29,1.01,0.04,0.16,0.14,0.46,-0.27,9642,다나07b73b
202209,바당회,서귀포시,대륜동,서귀포시내,아시아음식,일식,0.76,0.17,0.12,0.16,0.17,0.19,-0.14,7222,다나08b74a
202209,이태리치킨,서귀포시,대륜동,서귀포시내,패스트푸드,치킨,0.63,0.56,0.03,0.16,0.08,0.32,-0.18,8107,다나08a72a
202209,동환식당,서귀포시,대륜동,서귀포시내,한식,가정식,0.38,0.36,0.04,0.16,0.06,0.25,0.03,250,다나08a72a
202209,엘리팝법환포구본점,서귀포시,대륜동,서귀포시내,주점및주류판매,맥주/요리주점,0.37,0.25,0.04,0.16,0.07,0.22,-0.13,6865,다나08a72a
202209,밀면맛있는집 서귀포점,서귀포시,대륜동,서귀포시내,한식,면류,0.34,0.56,0.03,0.16,0.05,0.32,-0.09,5420,다나07b74a
202209,와룽발리,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0.32,0.36,0.03,0.16,0.05,0.25,-0.14,7223,다나08a71b
202209,이강통닭앤가츠,서귀포시,대륜동,서귀포시내,한식,치킨,0.28,0.45,0.03,0.16,0.05,0.28,-0.07,4976,다나07b73b
202209,칼맛,서귀포시,대륜동,서귀포시내,아시아음식,일식,0.15,0.08,0.08,0.16,0.09,0.16,-0.02,1758,다나08a74a
202209,카페앤유,서귀포시,대륜동,서귀포시내,음료,커피,0.05,0.11,0.01,0.16,0.01,0.17,-0.11,6377,다나10a72b
202209,김고기,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,2.59,1.29,0.08,0.15,0.28,0.54,-0.26,9508,다나07b74a
202209,뱅&비어,서귀포시,대륜동,서귀포시내,주점및주류판매,맥주/요리주점,0.87,0.48,0.04,0.15,0.11,0.28,-0.17,8059,다나08b73b
202209,해사랑,서귀포시,대륜동,서귀포시내,한식,가정식,0.57,0.59,0.04,0.15,0.08,0.32,-0.13,6866,다나07b72a
202209,형제마라탕,서귀포시,대륜동,서귀포시내,아시아음식,중식,0.56,0.78,0.02,0.15,0.06,0.38,-0.22,8945,다나08a73b
202209,구르메스시,서귀포시,대륜동,서귀포시내,아시아음식,일식,0.56,0.08,0.18,0.15,0.21,0.15,-0.06,4162,다나07b73b
202209,국수냐 국밥이냐,서귀포시,대륜동,서귀포시내,한식,국밥,0.34,0.59,0.02,0.15,0.04,0.32,-0.19,8360,다나07b73b
202209,먹깨비촌,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0.26,0.28,0.03,0.15,0.04,0.22,-0.18,8108,다나07b73b
202209,칠구사이포차,서귀포시,대륜동,서귀포시내,한식,가정식,0.26,0.33,0.02,0.15,0.04,0.24,-0.16,7629,다나07b73b
202209,행복한 시저네,서귀포시,대륜동,서귀포시내,한식,가정식,0.24,0.31,0.03,0.15,0.04,0.23,-0.22,8946,다나09a74a
202209,제주양반갈비법환점,서귀포시,대륜동,서귀포시내,한식,갈비,0.89,0.36,0.08,0.14,0.14,0.24,-0.09,5421,다나07a71b
202209,파주닭국수 (제주점),서귀포시,대륜동,서귀포시내,한식,치킨,0.68,0.95,0.03,0.14,0.08,0.43,-0.18,8109,다나07b74a
202209,봉금펍,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0.6,0.5,0.05,0.14,0.09,0.28,-0.16,7800,다나07b73b
202209,오아시스,서귀포시,대륜동,서귀포시내,양식,양식,0.52,0.45,0.03,0.14,0.07,0.26,-0.15,7516,다나07b73b
202209,범섬칼국수,서귀포시,대륜동,서귀포시내,한식,면류,0.34,0.45,0.03,0.14,0.05,0.26,-0.15,7517,다나08b73a
202209,담에랑또,서귀포시,대륜동,서귀포시내,양식,양식,0.29,0.42,0.01,0.14,0.03,0.25,-0.14,7224,다나08b74a
202209,머크라,서귀포시,대륜동,서귀포시내,한식,가정식,0.19,0.22,0.03,0.14,0.04,0.19,-0.1,5952,다나08a72a
202209,금하식당,서귀포시,대륜동,서귀포시내,한식,가정식,0.19,0.31,0.01,0.14,0.03,0.22,0.06,151,다나09a74a
202209,부에난소라법환마을,서귀포시,대륜동,서귀포시내,한식,가정식,0.12,0.14,0.04,0.14,0.04,0.16,-0.07,4750,다나08a71b
202209,세븐먼스,서귀포시,대륜동,서귀포시내,음료,커피,0.07,0.31,0.01,0.14,0.01,0.22,-0.11,6293,다나08a74b
202209,팔도실비집신서귀포점,서귀포시,대륜동,서귀포시내,한식,가정식,0.88,0.61,0.04,0.12,0.11,0.31,-0.14,7110,다나07b74a
202209,연남물갈비서귀포점,서귀포시,대륜동,서귀포시내,한식,갈비,0.67,0.53,0.04,0.12,0.09,0.28,-0.16,7801,다나07b73b
202209,카페린다,서귀포시,대륜동,서귀포시내,음료,커피,0.39,1.59,0.01,0.12,0.04,0.62,-0.36,10504,다나08a74b
202209,삼다미가,서귀포시,대륜동,서귀포시내,한식,가정식,0.33,0.11,0.08,0.12,0.1,0.15,-0.07,4585,다나08a72a
202209,비브레이브,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0.2,0.56,0.01,0.12,0.03,0.29,-0.18,8110,다나07b73b
202209,신전떡볶이신서귀포점,서귀포시,대륜동,서귀포시내,간식,분식,0.16,0.48,0.01,0.12,0.02,0.26,-0.09,5422,다나07b73b
202209,섬지코지올래맛집,서귀포시,대륜동,서귀포시내,한식,가정식,0,0,0.04,0.12,0.04,0.11,-0.05,3828,다나08a74a
202209,내담,서귀포시,대륜동,서귀포시내,한식,가정식,1.03,0.64,0.04,0.11,0.12,0.31,-0.19,8361,다나08a73b
202209,제니스카페,서귀포시,대륜동,서귀포시내,양식,커피,0.81,0.7,0.02,0.11,0.09,0.33,-0.16,7709,다나08a74b
202209,원차우,서귀포시,대륜동,서귀포시내,아시아음식,중식,0.64,0.87,0.01,0.11,0.06,0.38,-0.18,8111,다나08b74a
202209,참치토로,서귀포시,대륜동,서귀포시내,아시아음식,참치,0.4,0.14,0.07,0.11,0.09,0.15,-0.1,5837,다나07b74a
202209,법환맛씸,서귀포시,대륜동,서귀포시내,한식,가정식,0.1,0.42,0.01,0.11,0.01,0.24,-0.1,5782,다나07b72a
202209,서귀포의아침한식뷔페,서귀포시,대륜동,서귀포시내,한식,뷔페,0.05,0.11,0.02,0.11,0.02,0.14,0.03,279,다나09b73a
202209,카페나인(9),서귀포시,대륜동,서귀포시내,음료,커피,0.02,0.2,0,0.11,0,0.16,-0.07,4751,다나07b73b
202209,신우가촌,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,1.66,0.7,0.09,0.1,0.22,0.32,-0.12,6527,다나08b73a
202209,페리카나신시가지점,서귀포시,대륜동,서귀포시내,패스트푸드,치킨,1.11,1.54,0.02,0.1,0.1,0.59,-0.35,10422,다나07b73b
202209,신도시정육식당,서귀포시,대륜동,서귀포시내,한식,고기,0.39,0.36,0.05,0.1,0.07,0.21,-0.08,5009,다나07b73b
202209,슈언니마카롱,서귀포시,대륜동,서귀포시내,간식,마카롱,0.3,0.53,0.01,0.1,0.03,0.26,-0.17,7979,다나08a72a
202209,세자매식당,서귀포시,대륜동,서귀포시내,한식,가정식,0.27,0.42,0.01,0.1,0.03,0.23,-0.1,5953,다나07b73b
202209,뜨랑국수,서귀포시,대륜동,서귀포시내,한식,면류,0.21,0.45,0.02,0.1,0.03,0.24,-0.05,3618,다나07b74b
202209,플루메리아,서귀포시,대륜동,서귀포시내,양식,양식,0.2,0.25,0.02,0.1,0.03,0.17,-0.09,5688,다나07b72a
202209,해뜨리식당,서귀포시,대륜동,서귀포시내,한식,가정식,0.17,0.33,0.02,0.1,0.03,0.2,-0.14,7225,다나07b74a
202209,한라해장국,서귀포시,대륜동,서귀포시내,아시아음식,해장국,0.11,0.25,0.01,0.1,0.02,0.17,-0.08,5300,다나07b73b
202209,탐라밸리,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0.08,0.03,0.05,0.1,0.06,0.1,-0.01,1690,다나08b74a
202209,통낭식당,서귀포시,대륜동,서귀포시내,한식,가정식,1.31,1.12,0.04,0.09,0.14,0.44,-0.26,9509,다나07b74a
202209,오븐에빠진닭  신서귀포점,서귀포시,대륜동,서귀포시내,패스트푸드,치킨,0.83,0.7,0.04,0.09,0.1,0.31,-0.08,5010,다나07b73b
202209,더디퍼,서귀포시,대륜동,서귀포시내,양식,양식,0.61,0.5,0.02,0.09,0.07,0.24,-0.14,7111,다나08a73a
202209,더심플,서귀포시,대륜동,서귀포시내,간식,베이커리,0.54,1.42,0.01,0.09,0.06,0.54,-0.3,10010,다나08a73b
202209,섬사람,서귀포시,대륜동,서귀포시내,한식,가정식,0.39,0.36,0.02,0.09,0.05,0.2,-0.04,3454,다나07b73b
202209,그린샐러드&샌드위치,서귀포시,대륜동,서귀포시내,간식,샌드위치/토스트,0.22,0.67,0.01,0.09,0.03,0.3,-0.16,7630,다나08b73b
202209,흑돼지꿀꿀이,서귀포시,대륜동,서귀포시내,한식,돼지고기,0.15,0.08,0.09,0.09,0.09,0.11,-0.01,1114,다나08a72a
202209,치킨플러스서귀포혁신도시점,서귀포시,대륜동,서귀포시내,패스트푸드,치킨,0.09,0.11,0.01,0.09,0.02,0.12,-0.04,3103,다나07b73b
202209,흑돈향,서귀포시,대륜동,서귀포시내,한식,돼지고기,0.05,0.03,0.08,0.09,0.08,0.09,-0.01,1115,다나09b72b
202209,주식회사 제이이피(JEP),서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0,0,0,0.09,0,0.08,0,723,다나10a72b
202209,겐,서귀포시,대륜동,서귀포시내,아시아음식,일식,0.45,0.61,0.01,0.08,0.05,0.27,-0.15,7518,다나07b74a
202209,에스 데판야키(S-Teppanyaki jeju),서귀포시,대륜동,서귀포시내,한식,가정식,0.4,0.05,0.16,0.08,0.18,0.09,-0.03,2463,다나09b74b
202209,로아나(roana),서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0.38,0.78,0.01,0.08,0.04,0.33,-0.21,8790,다나08b73b
202209,카페록키,서귀포시,대륜동,서귀포시내,한식,커피,0.28,0.53,0.01,0.08,0.03,0.24,-0.06,4163,다나08b73a
202209,예가,서귀포시,대륜동,서귀포시내,한식,가정식,0.28,0.67,0.01,0.08,0.03,0.29,-0.06,4104,다나08b74a
202209,앵콜열무냉면,서귀포시,대륜동,서귀포시내,한식,면류,0.16,0.36,0.01,0.08,0.02,0.19,-0.07,4752,다나09a74a
202209,시끌벅적분식,서귀포시,대륜동,서귀포시내,한식,분식,0.12,0.5,0,0.08,0.01,0.24,-0.11,6162,다나07b73b
202209,카페쉬머,서귀포시,대륜동,서귀포시내,음료,커피,0.09,0.28,0.01,0.08,0.01,0.16,0.09,107,다나08b74a
202209,여섯번의보름,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0.08,0.14,0.01,0.08,0.02,0.12,-0.01,1116,다나09b74a
202209,예향갈비,서귀포시,대륜동,서귀포시내,한식,갈비,1.1,0.42,0.08,0.07,0.16,0.2,-0.1,5954,다나07b73b
202209,해송초밥,서귀포시,대륜동,서귀포시내,아시아음식,일식,0.55,0.45,0.01,0.07,0.06,0.21,-0.07,4555,다나07b73b
202209,성원복집,서귀포시,대륜동,서귀포시내,한식,가정식,0.43,0.33,0.01,0.07,0.05,0.17,-0.1,5955,다나07b73b
202209,신시가지네네치킨,서귀포시,대륜동,서귀포시내,패스트푸드,치킨,0.29,0.42,0.01,0.07,0.03,0.2,-0.1,5956,다나08a74b
202209,티그래퍼,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0.23,0.33,0.01,0.07,0.03,0.17,-0.16,7710,다나09a74a
202209,처갓집양념치킨 서귀포신시가지점,서귀포시,대륜동,서귀포시내,패스트푸드,치킨,0.2,0.39,0.01,0.07,0.02,0.19,-0.12,6528,다나07b74a
202209,커피볶는오즈비,서귀포시,대륜동,서귀포시내,음료,커피,0.19,0.78,0.01,0.07,0.02,0.32,-0.13,6867,다나07b73a
202209,레스카페,서귀포시,대륜동,서귀포시내,음료,커피,0.1,0.61,0,0.07,0.01,0.26,-0.09,5423,다나08b73a
202209,못난이찹쌀꽈배기 신시가지점,서귀포시,대륜동,서귀포시내,간식,베이커리,0.06,0.28,0,0.07,0.01,0.15,-0.04,3104,다나07b73b
202209,동양식당(주),서귀포시,대륜동,서귀포시내,한식,가정식,0.01,0.03,0,0.07,0,0.07,-0.05,3829,다나07b73b
202209,구삼화로,서귀포시,대륜동,서귀포시내,한식,가정식,1.56,0.5,0.03,0.06,0.16,0.22,-0.11,6294,다나07b73b
202209,혜민이네양곱창,서귀포시,대륜동,서귀포시내,한식,곱창,0.98,0.39,0.04,0.06,0.12,0.18,-0.07,4586,다나07b74a
202209,송화 잔기지떡 제주점,서귀포시,대륜동,서귀포시내,간식,떡/한과,0.72,0.76,0.03,0.06,0.09,0.3,-0.1,5783,다나08b74a
202209,탐복,서귀포시,대륜동,서귀포시내,한식,가정식,0.71,0.31,0.03,0.06,0.09,0.15,-0.08,5011,다나08a72a
202209,제주등대아구찜 서귀포점,서귀포시,대륜동,서귀포시내,한식,아구찜,0.35,0.2,0.02,0.06,0.05,0.12,-0.04,3105,다나07b73b
202209,신시가지굽네치킨,서귀포시,대륜동,서귀포시내,패스트푸드,치킨,0.32,0.56,0.01,0.06,0.04,0.24,-0.1,5784,다나07b73b
202209,갈비마당,서귀포시,대륜동,서귀포시내,한식,갈비,0.29,0.14,0.04,0.06,0.06,0.1,-0.07,4753,다나07b73b
202209,이씨네수라간,서귀포시,대륜동,서귀포시내,한식,가정식,0.28,0.36,0.01,0.06,0.03,0.17,-0.04,3455,다나08a73b
202209,올레아구,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0.21,0.22,0.01,0.06,0.02,0.13,-0.09,5424,다나07b73b
202209,로트105,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0.16,0.53,0,0.06,0.01,0.23,-0.15,7519,다나07b74a
202209,꾸브라꼬숯불두마리치킨,서귀포시,대륜동,서귀포시내,패스트푸드,치킨,0.15,0.22,0.01,0.06,0.02,0.13,-0.08,5162,다나09a74a
202209,천금음식점,서귀포시,대륜동,서귀포시내,한식,가정식,2.12,0.73,0.02,0.05,0.19,0.28,-0.15,7520,다나07b73b
202209,치어스 서귀포점,서귀포시,대륜동,서귀포시내,주점및주류판매,맥주/요리주점,0.57,0.36,0.03,0.05,0.07,0.16,-0.06,4164,다나07b73b
202209,으뜸아이스크림할인점(법환점),서귀포시,대륜동,서귀포시내,간식,아이스크림/빙수,0.42,1.4,0,0.05,0.04,0.5,-0.25,9401,다나08a72a
202209,홈팝참치제주서호점,서귀포시,대륜동,서귀포시내,아시아음식,참치,0.33,0.17,0.01,0.05,0.04,0.1,-0.05,3830,다나07b73b
202209,주인의취향,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0.32,0.31,0.02,0.05,0.04,0.15,-0.07,4587,다나08b73b
202209,상동산식당,서귀포시,대륜동,서귀포시내,한식,가정식,0.2,0.14,0.01,0.05,0.03,0.09,-0.05,3730,다나08a72a
202209,숲숲 포 레스트,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0.09,0.11,0.02,0.05,0.03,0.08,-0.04,3260,다나07b73b
202209,티라운지,서귀포시,대륜동,서귀포시내,양식,양식,0.04,0.03,0.01,0.05,0.01,0.05,-0.02,2203,다나07b71b
202209,뿔소라몽땅,서귀포시,대륜동,서귀포시내,한식,가정식,0,0,0.01,0.05,0.01,0.05,-0.05,3831,다나07a71b
202209,막창꾸우맨,서귀포시,대륜동,서귀포시내,한식,막창,0.47,0.22,0.02,0.04,0.05,0.11,-0.1,5957,다나07b73b
202209,낙지마당,서귀포시,대륜동,서귀포시내,한식,낙지,0.35,0.45,0.01,0.04,0.04,0.18,-0.1,5838,다나08a74a
202209,이민욱제빵소,서귀포시,대륜동,서귀포시내,간식,베이커리,0.33,0.7,0,0.04,0.03,0.26,-0.15,7521,다나07b74b
202209,제주청보리,서귀포시,대륜동,서귀포시내,한식,가정식,0.32,0.5,0.01,0.04,0.03,0.2,-0.11,6378,다나09a74a
202209,신시가지안성식당,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0.11,0.11,0.01,0.04,0.02,0.07,-0.04,3456,다나07b73b
202209,하나보말칼국수,서귀포시,대륜동,서귀포시내,한식,면류,0.04,0.05,0.01,0.04,0.01,0.05,-0.04,3261,다나07b74a
202209,봉자매,서귀포시,대륜동,서귀포시내,한식,가정식,0.01,0.03,0.01,0.04,0.01,0.05,-0.02,2204,다나08a72a
202209,돌아온놀부네,서귀포시,대륜동,서귀포시내,한식,가정식,1,0.48,0.01,0.03,0.09,0.18,-0.14,7112,다나07b73b
202209,도새기1982 신서귀포점,서귀포시,대륜동,서귀포시내,한식,가정식,0.82,0.36,0.02,0.03,0.08,0.15,-0.08,5012,다나07b74a
202209,리촐리,서귀포시,대륜동,서귀포시내,양식,양식,0.57,0.45,0.01,0.03,0.05,0.17,-0.1,5958,다나08b74a
202209,서귀포맛집코다리,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0.52,0.53,0.01,0.03,0.05,0.2,-0.11,6379,다나07b73b
202209,솔왓동산식당,서귀포시,대륜동,서귀포시내,한식,가정식,0.42,0.28,0.01,0.03,0.04,0.12,-0.08,5013,다나09b74a
202209,송탄부대찌개고치비,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0.26,0.31,0.01,0.03,0.03,0.13,-0.1,5959,다나08a73b
202209,석이네식당,서귀포시,대륜동,서귀포시내,한식,가정식,0.24,0.36,0.01,0.03,0.03,0.15,-0.1,5839,다나07b73b
202209,막숙해담식당,서귀포시,대륜동,서귀포시내,한식,가정식,0.19,0.22,0,0.03,0.02,0.1,-0.04,3457,다나08a72a
202209,황궁식당,서귀포시,대륜동,서귀포시내,한식,가정식,0.13,0.08,0.01,0.03,0.02,0.05,0.01,607,다나07b72a
202209,섬돈까스,서귀포시,대륜동,서귀포시내,부페,뷔페,0.09,0.14,0,0.03,0.01,0.07,0,724,다나09a73a
202209,유한회사 마이스이노원,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0.05,0.28,0,0.03,0.01,0.12,-0.07,4588,다나08b73b
202209,한스에프엔씨,서귀포시,대륜동,서귀포시내,부페,뷔페,0,0,0.15,0.03,0.14,0.03,-0.03,2464,다나09a73a
202209,토계촌,서귀포시,대륜동,서귀포시내,한식,가정식,0.44,0.33,0,0.02,0.04,0.13,0.07,134,다나10b74a
202209,대구찜닭,서귀포시,대륜동,서귀포시내,한식,치킨,0.41,0.42,0,0.02,0.04,0.15,-0.07,4589,다나07b73b
202209,황가네회포차,서귀포시,대륜동,서귀포시내,한식,가정식,0.26,0.28,0,0.02,0.03,0.11,-0.1,5960,다나09a74a
202209,족발클라스,서귀포시,대륜동,서귀포시내,한식,족발,0.17,0.2,0.01,0.02,0.02,0.08,-0.01,1117,다나07b74a
202209,놀부 신서귀포점,서귀포시,대륜동,서귀포시내,한식,가정식,0.16,0.17,0,0.02,0.02,0.07,-0.03,2995,다나07b74b
202209,신세기식당,서귀포시,대륜동,서귀포시내,한식,가정식,0.12,0.05,0.01,0.02,0.02,0.04,-0.03,2465,다나08a72a
202209,정담오메기떡,서귀포시,대륜동,서귀포시내,간식,떡/한과,0,0,0.01,0.02,0.01,0.02,-0.01,1306,다나08a74b
202209,바다양푼이동태탕신시가지점,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0.36,0.45,0,0.01,0.03,0.15,-0.12,6529,다나08a73b
202209,서림향,서귀포시,대륜동,서귀포시내,한식,가정식,0.23,0.2,0.01,0.01,0.02,0.07,0.05,193,다나09a74b
202209,마마,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0.2,0.2,0.01,0.01,0.02,0.07,-0.04,3458,다나07b73b
202209,제주의봄,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0.1,0.08,0.01,0.01,0.01,0.04,-0.03,2466,다나08a74b
202209,자담치킨 혁신도시점,서귀포시,대륜동,서귀포시내,패스트푸드,치킨,0.09,0.14,0,0.01,0.01,0.05,0,725,다나07b73b
202209,번개불,서귀포시,대륜동,서귀포시내,한식,가정식,0.05,0.11,0,0.01,0.01,0.05,-0.04,3262,다나07b73b
202209,밝은방,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0.02,0.05,0,0.01,0,0.03,-0.02,1841,다나09a74a
202209,사무실제주,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0,0,0,0.01,0,0.01,-0.01,1307,다나09a74a
202209,미몽케이크스튜디오,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0,0,0.03,0.01,0.03,0.01,-0.01,1308,다나08b73b
202209,하이데어키친,서귀포시,대륜동,서귀포시내,양식,양식,0,0,0,0.01,0,0.01,0,726,다나09a74a
202209,한경식당,서귀포시,대륜동,서귀포시내,한식,가정식,0.47,0.31,0,0,0.04,0.1,-0.07,4754,다나09b74a
202209,겸성식당,서귀포시,대륜동,서귀포시내,한식,가정식,0.22,0.28,0,0,0.02,0.09,-0.02,1759,다나08a72a
202209,세컨드뮤지오,서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0.08,0.17,0,0,0.01,0.05,0,727,다나09a74b
202209,치킨마루 신서귀포점,서귀포시,대륜동,서귀포시내,패스트푸드,치킨,0.06,0.08,0,0,0,0.03,-0.02,1842,다나08a74a
202209,움 (Umm),서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0.05,0.08,0,0,0,0.03,-0.02,1843,다나10a74a
202209,돈키호테샌드위치앤하몽,서귀포시,대륜동,서귀포시내,한식,돼지고기,0.05,0.05,0,0,0,0.02,-0.02,2018,다나09b74a
202209,조아서치킨백화점,서귀포시,대륜동,서귀포시내,패스트푸드,치킨,0.05,0.03,0,0,0,0.01,-0.01,1309,다나08a72a
202209,카페메이비,서귀포시,대륜동,서귀포시내,음료,커피,0.04,0.14,0,0,0,0.05,-0.03,2831,다나07b74a
202209,해브어싯(HAVE A SEAT),서귀포시,대륜동,서귀포시내,한식,단품요리 전문,0.04,0.14,0,0,0,0.05,-0.03,2832,다나09a74a
202209,배달의쌀국수,서귀포시,대륜동,서귀포시내,아시아음식,면류,0.03,0.05,0,0,0,0.02,-0.01,1310,다나07b73b
202209,진미식당,서귀포시,대륜동,서귀포시내,한식,가정식,0.01,0.03,0,0,0,0.01,0.02,387,다나07b74b
202209,브레드&커피피스서귀포점,서귀포시,대륜동,서귀포시내,음료,커피,0.01,0.03,0,0,0,0.01,0,728,다나07b73b
202209,미쁜제과,서귀포시,대정읍,대정읍,간식,베이커리,3.76,5.26,1.21,7.78,1.43,8.44,-4.14,13068,나나77a76a
