ANALS_YM,CMPNM_NM,SIGNGU_NM,ADSTRD_NM,AREA_NM,MLSFC_NM,SCLAS_NM,JJINHBT_SALES_PRICE_RATE,JJINHBT_SALES_CO_RATE,OTSD_SALES_PRICE_RATE,OTSD_SALES_CO_RATE,ALL_SALES_PRICE_RATE,ALL_SALES_CO_RATE,VARTION_RT,RANK_CO,GID_ID
202208,만원포차,제주시,용담1동,제주시내,한식,가정식,0.1,0.53,0,0.01,0.01,0.09,-0.09,8516,다다08b02a
202208,샘이네집,제주시,용담1동,제주시내,한식,가정식,0.1,0.12,0,0.01,0.01,0.02,-0.02,5151,다다08b02b
202208,서문일번지식당,제주시,용담1동,제주시내,한식,가정식,0.09,0.12,0,0.01,0.01,0.02,-0.02,5152,다다08b02b
202208,경태분식,제주시,용담1동,제주시내,간식,분식,0.07,0.09,0,0.01,0.01,0.02,-0.02,5153,다다08b02b
202208,어피니티,제주시,용담1동,제주시내,한식,단품요리 전문,0.06,0.31,0,0.01,0,0.05,-0.05,6912,다다08b02a
202208,미성,제주시,용담1동,제주시내,한식,가정식,0.06,0.07,0,0.01,0.01,0.02,-0.02,5154,다다08b02b
202208,진향식당,제주시,용담1동,제주시내,한식,가정식,0.05,0.19,0,0.01,0.01,0.03,-0.03,5875,다다08a01b
202208,서호네뚝배기,제주시,용담1동,제주시내,한식,가정식,0.04,0.12,0,0.01,0,0.02,-0.02,5155,다다08a02b
202208,을찌로국물떡볶이 용담점,제주시,용담1동,제주시내,간식,분식,0.04,0.19,0,0.01,0,0.04,-0.04,6455,다다08b02a
202208,명랑밥집식당,제주시,용담1동,제주시내,한식,가정식,0.02,0.09,0,0.01,0,0.02,-0.02,5156,다다08b02b
202208,맛돈가,제주시,용담1동,제주시내,한식,돼지고기,0.02,0.07,0,0.01,0,0.02,-0.02,5157,다다08a01b
202208,점순이네,제주시,용담1동,제주시내,한식,단품요리 전문,0.02,0.05,0,0.01,0,0.01,-0.01,4211,다다08a01b
202208,스테이굿무드,제주시,용담1동,제주시내,한식,단품요리 전문,0.01,0.05,0,0.01,0,0.02,-0.02,5158,다다08a02a
202208,아띠마루커피랩,제주시,용담1동,제주시내,음료,커피,0.01,0.09,0,0.01,0,0.02,-0.02,5159,다다08a01a
202208,황새,제주시,용담1동,제주시내,한식,가정식,0,0,0,0.01,0,0.01,-0.01,4212,다다08a02a
202208,(주)다모아미래컨벤션센터,제주시,용담1동,제주시내,한식,가정식,3,0.22,0.01,0,0.25,0.03,-0.03,5876,다다08a02a
202208,부가네얼큰이남성점,제주시,용담1동,제주시내,한식,가정식,0.31,0.69,0,0,0.03,0.1,-0.1,8817,다다08a01b
202208,항아리뚜껑,제주시,용담1동,제주시내,한식,단품요리 전문,0.23,0.12,0,0,0.02,0.02,-0.02,5160,다다08b03a
202208,월성,제주시,용담1동,제주시내,한식,가정식,0.23,0.36,0,0,0.02,0.05,-0.05,6913,다다08a01a
202208,돈세기,제주시,용담1동,제주시내,한식,돼지고기,0.22,0.17,0,0,0.02,0.03,-0.03,5877,다다08a01b
202208,삼도오리삼계,제주시,용담1동,제주시내,한식,오리,0.21,0.29,0,0,0.02,0.04,-0.04,6456,다다08a01b
202208,함스치킨앤숯불바베큐,제주시,용담1동,제주시내,한식,치킨,0.2,0.45,0,0,0.02,0.07,-0.07,7821,다다08a02a
202208,백년갈비갈비애드림,제주시,용담1동,제주시내,한식,갈비,0.18,0.22,0,0,0.02,0.03,-0.03,5878,다다08a01b
202208,제주용담수산,제주시,용담1동,제주시내,한식,회,0.17,0.22,0,0,0.01,0.03,-0.03,5879,다다08a02a
202208,대정골,제주시,용담1동,제주시내,한식,가정식,0.14,0.22,0,0,0.01,0.03,-0.03,5880,다다08b02a
202208,찐한여우,제주시,용담1동,제주시내,한식,가정식,0.12,0.22,0,0,0.01,0.03,-0.03,5881,다다08b02a
202208,배터지는생동까스용담점,제주시,용담1동,제주시내,간식,분식,0.12,0.26,0,0,0.01,0.04,-0.04,6457,다다08a02a
202208,한라산도야지남사골점,제주시,용담1동,제주시내,한식,돼지고기,0.09,0.05,0,0,0.01,0.01,-0.01,4213,다다08a01b
202208,푸른바다찜탕,제주시,용담1동,제주시내,한식,단품요리 전문,0.08,0.14,0,0,0.01,0.02,-0.02,5161,다다08a01b
202208,종로빈대떡,제주시,용담1동,제주시내,한식,단품요리 전문,0.08,0.17,0,0,0.01,0.03,-0.03,5882,다다08a02a
202208,친구야가자,제주시,용담1동,제주시내,한식,단품요리 전문,0.08,0.17,0,0,0.01,0.02,-0.02,5162,다다08a01b
202208,영영,제주시,용담1동,제주시내,한식,단품요리 전문,0.07,0.09,0,0,0.01,0.01,-0.01,4214,다다08a02a
202208,조아소주방,제주시,용담1동,제주시내,한식,주류,0.07,0.09,0,0,0.01,0.02,-0.02,5163,다다08a01b
202208,서문올레,제주시,용담1동,제주시내,한식,가정식,0.06,0.09,0,0,0.01,0.02,-0.02,5164,다다08b02b
202208,술통포차,제주시,용담1동,제주시내,한식,단품요리 전문,0.05,0.09,0,0,0,0.01,-0.01,4215,다다08a01b
202208,쌍고동,제주시,용담1동,제주시내,한식,가정식,0.05,0.14,0,0,0,0.02,-0.02,5165,다다08a01b
202208,와니피자치킨,제주시,용담1동,제주시내,패스트푸드,치킨,0.05,0.14,0,0,0,0.02,-0.02,5166,다다08a01b
202208,음향,제주시,용담1동,제주시내,한식,단품요리 전문,0.04,0.05,0,0,0,0.01,-0.01,4216,다다08b02b
202208,명당떡집용담점,제주시,용담1동,제주시내,간식,베이커리,0.04,0.07,0,0,0,0.01,-0.01,4217,다다08b02a
202208,황금마차,제주시,용담1동,제주시내,한식,가정식,0.04,0.07,0,0,0.01,0.01,-0.01,4218,다다08a01b
202208,스팟커피빈벤더스,제주시,용담1동,제주시내,한식,커피,0.04,0.12,0,0,0,0.02,-0.02,5167,다다08a01a
202208,주전자,제주시,용담1동,제주시내,한식,가정식,0.04,0.07,0,0,0,0.01,-0.01,4219,다다08a01b
202208,제주별미곳간,제주시,용담1동,제주시내,한식,단품요리 전문,0.03,0.17,0,0,0,0.02,-0.02,5168,다다08a02a
202208,만복,제주시,용담1동,제주시내,한식,가정식,0.02,0.02,0,0,0,0,0,3359,다다08b02b
202208,고소한,제주시,용담1동,제주시내,한식,가정식,0.02,0.02,0,0,0,0,0,3360,다다08b02b
202208,서문별미순대,제주시,용담1동,제주시내,한식,순대,0.01,0.02,0,0,0,0,0,3361,다다08b02b
202208,꽃피는커피,제주시,용담1동,제주시내,음료,커피,0.01,0.05,0,0,0,0.01,-0.01,4220,다다08b02a
202208,풍월,제주시,용담1동,제주시내,한식,가정식,0.01,0.02,0,0,0,0,0,3362,다다08a01b
202208,탐라국꾼서광로점,제주시,용담1동,제주시내,주점및주류판매,맥주/요리주점,0.01,0.02,0,0,0,0.01,-0.01,4221,다다08a01b
202208,두다리,제주시,용담1동,제주시내,한식,가정식,0.01,0.02,0,0,0,0,0,3363,다다08b02a
202208,유건푸드,제주시,용담1동,제주시내,한식,단품요리 전문,0.01,0.02,0,0,0,0,0,3364,다다08b02b
202208,멕시카나터미널점,제주시,용담1동,제주시내,패스트푸드,치킨,0.01,0.02,0,0,0,0.01,-0.01,4222,다다08a01b
202208,부전자전,제주시,용담1동,제주시내,한식,가정식,0.01,0.02,0,0,0,0.01,-0.01,4223,다다08a02a
202208,용진,제주시,용담1동,제주시내,한식,가정식,0.01,0.05,0,0,0,0.01,-0.01,4224,다다08a01a
202208,다도해식당,제주시,용담1동,제주시내,한식,가정식,0,0.02,0,0,0,0.01,-0.01,4225,다다08b02b
202208,루미천하,제주시,용담1동,제주시내,한식,가정식,0,0,0,0,0,0,0,3365,다다08a02a
202208,롯데리아 제주공항국내선탑승점,제주시,용담2동,제주시내,패스트푸드,햄버거,1.24,10.36,1.33,18.9,1.32,17.66,-17.66,13362,다다06a02a
202208,(주)파리크라상파리바게뜨제주공항탑승점,제주시,용담2동,제주시내,간식,베이커리,1.17,11.36,1.91,18.31,1.85,17.3,-17.3,13361,다다06a02a
202208,파리바게뜨제주공항렌트카하우스점,제주시,용담2동,제주시내,간식,베이커리,0.93,4.36,1.84,15.96,1.76,14.28,-14.28,13358,다다06a02a
202208,오가다 제주공항점,제주시,용담2동,제주시내,음료,차,0.81,7.98,0.99,14.72,0.97,13.74,-13.74,13356,다다06a02a
202208,(주)아워홈 제주국제공항점,제주시,용담2동,제주시내,한식,구내식당/푸드코트,2.33,17.69,1.65,14.52,1.7,14.99,-14.99,13360,다다06a02a
202208,엔제리너스 제주공항T/O,제주시,용담2동,제주시내,간식,커피,1.04,10.86,0.84,14.43,0.86,13.91,-13.91,13357,다다06a02a
202208,롯데지알에스(주)스카이31푸드에비뉴제주국제공항4층,제주시,용담2동,제주시내,한식,단품요리 전문,1.39,14.57,1.35,10.58,1.35,11.16,-11.16,13351,다다06a02a
202208,주식회사리치모어,제주시,용담2동,제주시내,양식,양식,1.21,6.88,1.28,9.57,1.27,9.18,-9.18,13347,다다06a02a
202208,(주)파리크라상파리바게뜨 제주공항점,제주시,용담2동,제주시내,간식,베이커리,1.98,20.24,1.29,8.26,1.35,9.99,-9.99,13348,다다06a02a
202208,풀입채진고복식당제주공항점,제주시,용담2동,제주시내,한식,가정식,0.99,6.17,1.34,7.31,1.31,7.15,-7.15,13343,다다06a02a
202208,띠아모제주공항점 2층,제주시,용담2동,제주시내,한식,아이스크림/빙수,0.18,2.14,0.4,6.94,0.38,6.24,-6.24,13341,다다06a02a
202208,(주)아워홈 제주국제공항2지점,제주시,용담2동,제주시내,한식,구내식당/푸드코트,0.79,8.26,0.29,5.01,0.33,5.48,-5.48,13338,다다06a02a
202208,한국맥도날드(유)제주공항DT점,제주시,용담2동,제주시내,패스트푸드,햄버거,5.71,44.81,0.3,4.59,0.75,10.42,-10.42,13350,다다06a00b
202208,앙뚜아네트 용담점,제주시,용담2동,제주시내,아시아음식,베이커리,0.35,1.5,0.52,3.9,0.51,3.55,-3.55,13321,다다07b03a
202208,1950에어차이나 제주공항점,제주시,용담2동,제주시내,아시아음식,중식,1.71,14.02,0.54,3.8,0.64,5.28,-5.28,13337,다다06a02a
202208,벨아벨카페,제주시,용담2동,제주시내,음료,커피,0.49,2.67,0.43,3.75,0.43,3.6,-3.6,13322,다다06a02a
202208,커피베이 제주공항국내선2호점,제주시,용담2동,제주시내,음료,커피,0.32,3.47,0.18,3.39,0.19,3.41,-3.41,13318,다다06a02a
202208,듀포레,제주시,용담2동,제주시내,한식,단품요리 전문,0.58,2.36,0.41,3.03,0.43,2.93,-2.93,13301,다다07a03a
202208,롯데지알에스(주)엔제리너스제주공항1층점,제주시,용담2동,제주시내,음료,커피,1.27,15.31,0.16,2.98,0.25,4.76,-4.76,13334,다다06a02a
202208,커피베이 제주공항국내선1호점,제주시,용담2동,제주시내,음료,커피,0.59,6.48,0.15,2.33,0.19,2.93,-2.93,13302,다다06a02a
202208,해녀잠수촌,제주시,용담2동,제주시내,아시아음식,일식,0.32,0.36,0.57,1.76,0.55,1.56,-1.56,13135,다다07a03a
202208,먹돌,제주시,용담2동,제주시내,한식,단품요리 전문,0.13,0.29,0.49,1.61,0.46,1.42,-1.42,13096,다다07b01b
202208,김희선제주몸국,제주시,용담2동,제주시내,한식,가정식,0.12,0.31,0.3,1.58,0.28,1.4,-1.4,13087,다다06b03a
202208,푸드카페비치,제주시,용담2동,제주시내,한식,커피,0.08,0.22,0.32,1.54,0.3,1.34,-1.34,13054,다다06a03a
202208,투썸플레이스 용두암점,제주시,용담2동,제주시내,음료,커피,0.62,4.38,0.12,1.52,0.16,1.93,-1.93,13220,다다07b03a
202208,롯데리아 제주공항,제주시,용담2동,제주시내,패스트푸드,햄버거,0.25,2.38,0.11,1.39,0.12,1.53,-1.53,13128,다다06a02a
202208,제주설심당,제주시,용담2동,제주시내,한식,단품요리 전문,1.54,7.48,0.11,1,0.23,1.94,-1.94,13222,다다06a03b
202208,해월정 제주공항점,제주시,용담2동,제주시내,한식,가정식,0.11,0.14,0.38,1,0.36,0.88,-0.88,12830,다다07a03a
202208,용두암해촌,제주시,용담2동,제주시내,한식,가정식,0.13,0.12,0.49,0.99,0.46,0.86,-0.86,12811,다다07a03a
202208,용두암 엄마 해장국,제주시,용담2동,제주시내,한식,해장국,0.26,0.88,0.18,0.89,0.18,0.89,-0.89,12836,다다07b03a
202208,고기장,제주시,용담2동,제주시내,한식,단품요리 전문,1.53,1.14,0.48,0.73,0.57,0.79,-0.79,12753,다다05b03a
202208,용두암해녀촌,제주시,용담2동,제주시내,한식,가정식,0.12,0.19,0.27,0.68,0.26,0.61,-0.61,12501,다다07a03a
202208,용소담,제주시,용담2동,제주시내,한식,단품요리 전문,0.18,0.88,0.06,0.64,0.07,0.67,-0.67,12598,다다08a03a
202208,파스쿠찌용담해안도로점,제주시,용담2동,제주시내,음료,커피,0.46,2.93,0.05,0.6,0.08,0.94,-0.94,12873,다다06a03b
202208,제주은갈치김밥,제주시,용담2동,제주시내,한식,분식,0.01,0.12,0.05,0.55,0.05,0.49,-0.49,12251,다다07a03a
202208,부커피,제주시,용담2동,제주시내,한식,커피,0.09,0.5,0.06,0.54,0.06,0.54,-0.54,12370,다다06a03a
202208,(주)썬시티코리아,제주시,용담2동,제주시내,양식,양식,0.01,0.09,0.03,0.54,0.03,0.48,-0.48,12224,다다05b02b
202208,제주어멍통갈치,제주시,용담2동,제주시내,한식,단품요리 전문,0.15,0.07,0.45,0.52,0.43,0.45,-0.45,12162,다다05b02b
202208,용연보말칼국수,제주시,용담2동,제주시내,한식,면류,0.04,0.09,0.11,0.5,0.11,0.44,-0.44,12122,다다08a03a
202208,드롭탑제주용담해안도로점,제주시,용담2동,제주시내,음료,커피,0.21,1.5,0.04,0.46,0.06,0.61,-0.61,12502,다다06b03b
202208,섬나라오메기,제주시,용담2동,제주시내,간식,베이커리,0.22,0.33,0.09,0.4,0.1,0.39,-0.39,11936,다다07a03a
202208,흑본오겹 제주공항점,제주시,용담2동,제주시내,한식,가정식,0.14,0.12,0.23,0.4,0.22,0.36,-0.36,11819,다다05b02b
202208,주식회사 바다풍경,제주시,용담2동,제주시내,한식,단품요리 전문,0.86,0.4,0.35,0.36,0.39,0.37,-0.37,11857,다다07b03a
202208,오쿠다 공항점,제주시,용담2동,제주시내,한식,가정식,0.1,0.19,0.11,0.35,0.11,0.33,-0.33,11700,다다08a01b
202208,제주정지,제주시,용담2동,제주시내,양식,양식,0.24,0.22,0.21,0.34,0.21,0.32,-0.32,11626,다다06a03a
202208,다랑쉬,제주시,용담2동,제주시내,한식,단품요리 전문,0.1,0.53,0.04,0.34,0.04,0.37,-0.37,11858,다다08a02a
202208,너럭,제주시,용담2동,제주시내,한식,단품요리 전문,0.28,0.36,0.18,0.33,0.19,0.33,-0.33,11701,다다07b03a
202208,제주올래국수,제주시,용담2동,제주시내,한식,면류,0.08,0.29,0.05,0.33,0.06,0.33,-0.33,11702,다다07b01a
202208,용출,제주시,용담2동,제주시내,한식,가정식,0.31,0.17,0.32,0.31,0.32,0.29,-0.29,11432,다다07b03a
202208,던스페이스,제주시,용담2동,제주시내,한식,단품요리 전문,0.09,0.45,0.03,0.31,0.03,0.33,-0.33,11703,다다06b03b
202208,예그리나,제주시,용담2동,제주시내,한식,단품요리 전문,0.08,0.29,0.03,0.31,0.03,0.3,-0.3,11500,다다08a03a
202208,일품순두부용담점,제주시,용담2동,제주시내,한식,순두부,0.27,0.84,0.06,0.29,0.07,0.37,-0.37,11859,다다07a02a
202208,시로코,제주시,용담2동,제주시내,한식,단품요리 전문,0.24,0.93,0.03,0.29,0.05,0.39,-0.39,11937,다다07b03a
202208,스시우다,제주시,용담2동,제주시내,한식,일식,0.53,0.62,0.14,0.28,0.17,0.33,-0.33,11704,다다07b03a
202208,파리바게뜨제주용담점,제주시,용담2동,제주시내,간식,베이커리,1.28,7.95,0.02,0.27,0.13,1.38,-1.38,13071,다다08a02a
202208,청해야,제주시,용담2동,제주시내,한식,가정식,0.48,0.36,0.19,0.27,0.21,0.29,-0.29,11433,다다07b03a
202208,무용담,제주시,용담2동,제주시내,아시아음식,일식,0.41,0.29,0.17,0.27,0.19,0.27,-0.27,11289,다다08a03a
202208,(주)삼다도횟집,제주시,용담2동,제주시내,한식,회,0.26,0.22,0.34,0.27,0.33,0.26,-0.26,11223,다다07a03a
202208,동진식당공항점,제주시,용담2동,제주시내,한식,가정식,0.09,0.38,0.04,0.27,0.05,0.29,-0.29,11434,다다07b02a
202208,웨이브버거,제주시,용담2동,제주시내,양식,햄버거,0.01,0.05,0.06,0.27,0.05,0.23,-0.23,11001,다다06b03a
202208,더 힐링타임 족욕카페,제주시,용담2동,제주시내,음료,커피,0,0.02,0.07,0.27,0.07,0.23,-0.23,11002,다다07b03a
202208,임성반점,제주시,용담2동,제주시내,한식,중식,1.6,4.86,0.05,0.26,0.18,0.92,-0.92,12859,다다08a02a
202208,용해로,제주시,용담2동,제주시내,한식,가정식,0.06,0.24,0.05,0.26,0.05,0.25,-0.25,11162,다다07b02a
202208,24시누름돌생고기김치찌개 용담점,제주시,용담2동,제주시내,한식,김치찌개,0.62,3.19,0.03,0.24,0.08,0.67,-0.67,12599,다다08a02a
202208,고도,제주시,용담2동,제주시내,한식,단품요리 전문,0.24,1.12,0.02,0.24,0.04,0.37,-0.37,11860,다다06b03a
202208,마두천,제주시,용담2동,제주시내,한식,단품요리 전문,0.57,1.74,0.06,0.23,0.1,0.45,-0.45,12163,다다07a02b
202208,용담기사,제주시,용담2동,제주시내,한식,가정식,0.1,0.4,0.04,0.23,0.05,0.25,-0.25,11163,다다08a02b
202208,노을코지,제주시,용담2동,제주시내,음료,커피,0.09,0.47,0.03,0.22,0.03,0.25,-0.25,11164,다다05b02b
202208,투아일랜드,제주시,용담2동,제주시내,양식,햄버거,0.07,0.17,0.03,0.22,0.04,0.21,-0.21,10797,다다08a03a
202208,돈뜨레용담점,제주시,용담2동,제주시내,한식,돼지고기,0.79,0.33,0.17,0.21,0.22,0.22,-0.22,10901,다다07b03a
202208,더벤티제주용담점,제주시,용담2동,제주시내,음료,커피,0.48,7.83,0.01,0.21,0.05,1.31,-1.31,13037,다다07b02b
202208,위즈피자,제주시,용담2동,제주시내,패스트푸드,피자,0.29,0.67,0.04,0.2,0.06,0.27,-0.27,11290,다다06a03a
202208,제주어항,제주시,용담2동,제주시내,한식,가정식,0.03,0.05,0.08,0.19,0.08,0.17,-0.17,10259,다다07a03a
202208,제주바닷가의나루터,제주시,용담2동,제주시내,한식,단품요리 전문,0.76,0.6,0.09,0.18,0.15,0.24,-0.24,11089,다다07b03a
202208,국수먹고가게,제주시,용담2동,제주시내,한식,면류,0.34,1.07,0.02,0.18,0.05,0.31,-0.31,11558,다다08a02b
202208,용담밭담,제주시,용담2동,제주시내,한식,가정식,0.33,0.19,0.11,0.18,0.13,0.18,-0.18,10408,다다08a01a
202208,라쁠라주,제주시,용담2동,제주시내,한식,단품요리 전문,0.01,0.02,0.03,0.17,0.03,0.14,-0.14,9790,다다06b03b
202208,바당좀녀집,제주시,용담2동,제주시내,한식,가정식,0,0,0.04,0.17,0.04,0.14,-0.14,9791,다다06a03a
202208,원조오막집국수,제주시,용담2동,제주시내,한식,면류,0.03,0.12,0.02,0.16,0.02,0.15,-0.15,9952,다다06b03b
202208,이스방한상,제주시,용담2동,제주시내,아시아음식,일식,0.07,0.05,0.11,0.15,0.1,0.13,-0.13,9564,다다08a03a
202208,용두암해수랜드2층매점,제주시,용담2동,제주시내,한식,단품요리 전문,0.14,1.6,0.01,0.14,0.02,0.35,-0.35,11792,다다07b03a
202208,제주붉은대게,제주시,용담2동,제주시내,한식,단품요리 전문,0.11,0.14,0.07,0.14,0.07,0.14,-0.14,9792,다다06a03a
202208,청도,제주시,용담2동,제주시내,한식,단품요리 전문,0.05,0.05,0.07,0.14,0.06,0.13,-0.13,9565,다다06b01a
202208,살랑살랑샤브,제주시,용담2동,제주시내,한식,샤브샤브,0.02,0.02,0.05,0.14,0.05,0.12,-0.12,9328,다다07a03a
202208,스트릿16,제주시,용담2동,제주시내,한식,단품요리 전문,0.02,0.22,0.01,0.14,0.01,0.15,-0.15,9953,다다08a02b
202208,돈해야,제주시,용담2동,제주시내,한식,돼지고기,1.51,1.57,0.07,0.12,0.19,0.33,-0.33,11705,다다07b02b
202208,휠스,제주시,용담2동,제주시내,한식,단품요리 전문,0.28,2.24,0.01,0.12,0.03,0.43,-0.43,12090,다다07b01b
202208,탐나게,제주시,용담2동,제주시내,아시아음식,일식,0.14,0.12,0.06,0.12,0.07,0.12,-0.12,9329,다다08a03a
202208,킵미클로즈,제주시,용담2동,제주시내,양식,양식,0.04,0.17,0.01,0.12,0.01,0.13,-0.13,9566,다다05b02b
202208,로컬제주이야기카페,제주시,용담2동,제주시내,음료,커피,0.01,0.07,0.01,0.12,0.01,0.11,-0.11,9066,다다07a03a
202208,나홀로,제주시,용담2동,제주시내,한식,가정식,0,0,0.05,0.12,0.05,0.1,-0.1,8818,다다06a03a
202208,본날,제주시,용담2동,제주시내,한식,가정식,0.08,0.29,0.02,0.11,0.02,0.14,-0.14,9793,다다07a02b
202208,진영,제주시,용담2동,제주시내,한식,가정식,0.88,3.95,0.01,0.1,0.08,0.66,-0.66,12579,다다07b02a
202208,신화조개앤횟집,제주시,용담2동,제주시내,한식,회,0.23,0.19,0.05,0.1,0.07,0.12,-0.12,9330,다다06a03a
202208,전주횟집,제주시,용담2동,제주시내,한식,회,0.11,0.07,0.06,0.1,0.07,0.1,-0.1,8819,다다06b03b
202208,8997버거,제주시,용담2동,제주시내,패스트푸드,햄버거,0.09,0.45,0.02,0.1,0.02,0.15,-0.15,9954,다다07b02a
202208,용두성,제주시,용담2동,제주시내,한식,가정식,0.02,0.05,0.02,0.1,0.02,0.09,-0.09,8517,다다08a02b
202208,꿈의요리애월,제주시,용담2동,제주시내,한식,단품요리 전문,1.5,9.52,0.01,0.09,0.13,1.45,-1.45,13104,다다06a02a
202208,조아라 아구찜 본점,제주시,용담2동,제주시내,아시아음식,아구찜,1.26,1.64,0.04,0.09,0.14,0.31,-0.31,11559,다다07b02a
202208,엄마뼈해장국,제주시,용담2동,제주시내,한식,해장국,0.28,0.74,0.02,0.09,0.04,0.19,-0.19,10532,다다07b02b
202208,뽕꼬랑김밥,제주시,용담2동,제주시내,한식,분식,0.28,2.26,0.01,0.09,0.03,0.4,-0.4,11973,다다07b02b
202208,카훼리,제주시,용담2동,제주시내,한식,단품요리 전문,0.27,0.14,0.12,0.09,0.13,0.1,-0.1,8820,다다06b03b
202208,김희선제주두루치기,제주시,용담2동,제주시내,한식,가정식,0.03,0.07,0.02,0.09,0.02,0.08,-0.08,8179,다다06b03a
202208,남순이네국수,제주시,용담2동,제주시내,한식,면류,0.03,0.09,0.02,0.09,0.02,0.09,-0.09,8518,다다06b03b
202208,제주삼다도횟집1호점,제주시,용담2동,제주시내,한식,회,0.52,0.24,0.14,0.08,0.17,0.1,-0.1,8821,다다07a03a
202208,그냥,제주시,용담2동,제주시내,한식,단품요리 전문,0.35,0.76,0.01,0.08,0.04,0.18,-0.18,10409,다다07a02b
202208,수까락,제주시,용담2동,제주시내,한식,가정식,0.68,1.29,0.02,0.07,0.08,0.25,-0.25,11165,다다07b01b
202208,교촌치킨 용담삼도점,제주시,용담2동,제주시내,패스트푸드,치킨,0.56,1.67,0.01,0.07,0.06,0.3,-0.3,11501,다다07b02a
202208,지정,제주시,용담2동,제주시내,한식,가정식,0.36,0.78,0.02,0.07,0.05,0.17,-0.17,10260,다다07b02b
202208,해원,제주시,용담2동,제주시내,아시아음식,일식,0.36,0.12,0.05,0.07,0.07,0.08,-0.08,8180,다다08a03a
202208,밥부터먹자,제주시,용담2동,제주시내,한식,가정식,0.2,0.4,0.02,0.07,0.04,0.12,-0.12,9331,다다08a02b
202208,탑베이커리,제주시,용담2동,제주시내,간식,베이커리,0.17,1.88,0,0.07,0.02,0.33,-0.33,11706,다다08a02a
202208,코코메기,제주시,용담2동,제주시내,간식,베이커리,0,0.02,0.01,0.07,0.01,0.06,-0.06,7347,다다08a02a
202208,김군빌리지,제주시,용담2동,제주시내,한식,가정식,0,0,0,0.07,0,0.06,-0.06,7348,다다06b03b
202208,임성교자,제주시,용담2동,제주시내,아시아음식,중식,0.43,1.33,0.01,0.06,0.04,0.24,-0.24,11090,다다08a02a
202208,준이반점,제주시,용담2동,제주시내,아시아음식,중식,0.34,1.6,0.01,0.06,0.04,0.28,-0.28,11363,다다07b02b
202208,팟타이시암,제주시,용담2동,제주시내,한식,단품요리 전문,0.33,0.74,0.01,0.06,0.04,0.16,-0.16,10106,다다07b02a
202208,애견카페 앤 호텔 오멍가멍,제주시,용담2동,제주시내,음료,커피,0.26,1.55,0.01,0.06,0.03,0.27,-0.27,11291,다다06b03a
202208,문세끼,제주시,용담2동,제주시내,한식,가정식,0.15,0.57,0.01,0.06,0.02,0.13,-0.13,9567,다다07a02b
202208,고르멍들으멍,제주시,용담2동,제주시내,한식,가정식,0.06,0.12,0.02,0.06,0.02,0.07,-0.07,7822,다다07a03a
202208,이레용담점,제주시,용담2동,제주시내,아시아음식,중식,0.02,0.02,0.04,0.06,0.04,0.05,-0.05,6914,다다07a01a
202208,문크로아상,제주시,용담2동,제주시내,간식,베이커리,0.01,0.05,0.01,0.06,0.01,0.06,-0.06,7349,다다06a03a
202208,점보파티,제주시,용담2동,제주시내,한식,가정식,0.01,0.05,0.01,0.06,0.01,0.06,-0.06,7350,다다07b03a
202208,해섬오메기떡방,제주시,용담2동,제주시내,간식,떡/한과,0,0,0.03,0.06,0.02,0.05,-0.05,6915,다다06a03a
202208,조마루뼈다귀용담,제주시,용담2동,제주시내,한식,감자탕,0.59,1.12,0.01,0.05,0.06,0.2,-0.2,10672,다다08a02b
202208,해다미,제주시,용담2동,제주시내,한식,단품요리 전문,0.36,0.12,0.07,0.05,0.09,0.06,-0.06,7351,다다07b03a
202208,여루다,제주시,용담2동,제주시내,아시아음식,중식,0.23,1.05,0.01,0.05,0.02,0.2,-0.2,10673,다다07a02b
202208,명랑쌀핫도그용두암점,제주시,용담2동,제주시내,간식,베이커리,0.05,0.6,0,0.05,0.01,0.13,-0.13,9568,다다08a02b
202208,어영해녀촌원,제주시,용담2동,제주시내,한식,가정식,0,0,0.03,0.05,0.03,0.04,-0.04,6458,다다07b01b
202208,통근막창,제주시,용담2동,제주시내,한식,막창,0.41,1.95,0.01,0.04,0.04,0.32,-0.32,11627,다다07b02b
202208,돈떵이용담점,제주시,용담2동,제주시내,한식,돼지고기,0.35,0.26,0.02,0.04,0.05,0.07,-0.07,7823,다다07b02b
202208,용담생국수,제주시,용담2동,제주시내,한식,면류,0.3,0.5,0.01,0.04,0.03,0.11,-0.11,9067,다다08a02b
202208,마린보이본점,제주시,용담2동,제주시내,한식,가정식,0.21,0.09,0.04,0.04,0.06,0.05,-0.05,6916,다다06b03a
202208,스쿠피 케이크,제주시,용담2동,제주시내,음료,커피,0.18,0.62,0.01,0.04,0.02,0.13,-0.13,9569,다다07b02a
202208,김해,제주시,용담2동,제주시내,한식,가정식,0.17,0.07,0.04,0.04,0.05,0.04,-0.04,6459,다다07b03a
202208,33떡볶이용담점,제주시,용담2동,제주시내,간식,분식,0.11,0.6,0,0.04,0.01,0.12,-0.12,9332,다다07b02a
202208,카페밀에드,제주시,용담2동,제주시내,음료,커피,0.06,0.62,0,0.04,0.01,0.13,-0.13,9570,다다08a02b
202208,식빵가게,제주시,용담2동,제주시내,간식,베이커리,0.04,0.31,0,0.04,0.01,0.08,-0.08,8181,다다07b01a
202208,해변풍경횟집,제주시,용담2동,제주시내,한식,회,0.02,0.07,0.01,0.04,0.01,0.04,-0.04,6460,다다06a03a
